https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/BR_PP-1024x685.png	https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/BR_PP-1024x685.png	200	image/png	Wed, 14 Sep 2022 20:08:23 GMT	"632234b7-29606"	169478	957ba0e2af31820eb0224add944508da2a1ab42135ea43450854880e38d8c9f4
https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/BR_PPt-1024x876.png	https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/BR_PPt-1024x876.png	200	image/png	Wed, 14 Sep 2022 20:08:24 GMT	"632234b8-1fa25"	129573	0244fe5655d13b710978c4ee42ed84556d4cbc5124d3a60fe7c3d4ca9e2c5e7c
https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/CCS_PP1-1024x769.png	https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/CCS_PP1-1024x769.png	200	image/png	Wed, 14 Sep 2022 20:08:17 GMT	"632234b1-3a466"	238694	4eea679f5d3449746b333e429c8be8c2340348f130a705fe2e05597b8c76f765
https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/CCS_PP2-1024x770.png	https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/CCS_PP2-1024x770.png	200	image/png	Wed, 14 Sep 2022 20:08:18 GMT	"632234b2-3b9d8"	244184	2675913333eaecef42fbec40ec78f24a3ea555217ade399bb159e2c5c5739c53
https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/CESIR_PP1-1024x759.png	https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/CESIR_PP1-1024x759.png	200	image/png	Wed, 14 Sep 2022 20:08:20 GMT	"632234b4-4b188"	307592	20862c9a7ae87d9d6cc5d3c00a5ea855ee7c7a786cd832e40b6aebf8acbb63af
https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/CESIR_PP2-1024x759.png	https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/CESIR_PP2-1024x759.png	200	image/png	Wed, 14 Sep 2022 20:08:22 GMT	"632234b6-466f7"	288503	e1b4360292dceb3d403cc54cc1b76cf1b45d80a9331acdad6a2f460d77eb9058
https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/CLV_PP1-1024x784.png	https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/CLV_PP1-1024x784.png	200	image/png	Wed, 14 Sep 2022 20:08:14 GMT	"632234ae-3fdd4"	261588	5f714f9670a8a634d3f6e41571e4be8423b53a7991f4ce3ea159c54c439a72df
https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/CLV_PP2-1024x777.png	https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/CLV_PP2-1024x777.png	200	image/png	Wed, 14 Sep 2022 20:08:15 GMT	"632234af-4749e"	291998	12c7e47611611ad9bdbf822d0ecac1abd5a54b3302aeff9cd037bd9a0d42f6c3
https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/COR2_PP-1024x671.png	https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/COR2_PP-1024x671.png	200	image/png	Wed, 14 Sep 2022 20:08:25 GMT	"632234b9-223f5"	140277	052645103df598f8feac0be17dfbf64f6525bf6d44f798f9bccfc10c269a548b
https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/CSIR_PP-1024x760.png	https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/CSIR_PP-1024x760.png	200	image/png	Wed, 14 Sep 2022 20:08:19 GMT	"632234b3-41bb8"	269240	6fb4ddda16dc32455db64ec8211e561260118f5a2994aa88b503a179d851c08b
https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/Fig_NLP-1-300x268.png	https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/Fig_NLP-1-300x268.png	200	image/png	Wed, 14 Sep 2022 20:08:00 GMT	"632234a0-2d9e"	11678	10bd1a917faadd58ab70645455e2ce9f092bc3f9833e50aee83ac2e89be9783a
https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/Gen_stable-300x220.png	https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/Gen_stable-300x220.png	200	image/png	Wed, 14 Sep 2022 20:08:13 GMT	"632234ad-3634"	13876	8f7964291a6dc3b3bcc5a9c26ceacaae491f9478c29a2705eec672f7e3ce2c3e
https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/Iterations-287x300.png	https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/Iterations-287x300.png	200	image/png	Wed, 14 Sep 2022 20:08:11 GMT	"632234ab-401d"	16413	97ea2323b18b6bcae1ef4ab0b89bf5e589654f8dc7ff757dbb2c587e15bf30dc
https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/Logistic1a-300x241.png	https://opentextbooks.library.arizona.edu/app/uploads/sites/217/2022/09/Logistic1a-300x241.png	200	image/png	Wed, 14 Sep 2022 20:08:12 GMT	"632234ac-6583"	25987	4768b2076566ba00ee818166b9053836cb0166eea81545eaf5962e92aaf0dc7b
